Spectrum Name:,Cs-137
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,0
Conversion Gain:,1024
Coarse Gain:,
Fine Gain:,
Upper Discriminator:,
Lower Discriminator:,
Calibration Coefficients:Elapsed Real Time:,906.00
Elapsed Live Time:,
Start Time:,Tuesday, March 03, 2026, 16:14:52
End Time:,Tuesday, March 03, 2026, 16:29:58
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,0
8,,2
9,,14
10,,45
11,,129
12,,385
13,,735
14,,590
15,,414
16,,1468
17,,2923
18,,5098
19,,7213
20,,9608
21,,11222
22,,12323
23,,12903
24,,13471
25,,13567
26,,13921
27,,13750
28,,13904
29,,13479
30,,13986
31,,13938
32,,14093
33,,13786
34,,14199
35,,13927
36,,14187
37,,14085
38,,14124
39,,14273
40,,14273
41,,13963
42,,14693
43,,14281
44,,14390
45,,14242
46,,14435
47,,14324
48,,14496
49,,14201
50,,14383
51,,14071
52,,14321
53,,14204
54,,14306
55,,14179
56,,14082
57,,14107
58,,14143
59,,14083
60,,14079
61,,14057
62,,14102
63,,14053
64,,14044
65,,13942
66,,14601
67,,14213
68,,14181
69,,14080
70,,14053
71,,13956
72,,14386
73,,14302
74,,14475
75,,14074
76,,14686
77,,14184
78,,14259
79,,14112
80,,14353
81,,14349
82,,14512
83,,14257
84,,14566
85,,14477
86,,14424
87,,14562
88,,14642
89,,14270
90,,14583
91,,14605
92,,14598
93,,14459
94,,14653
95,,14588
96,,14687
97,,14370
98,,14810
99,,14398
100,,15000
101,,14503
102,,14743
103,,14481
104,,14968
105,,14750
106,,15088
107,,14887
108,,14986
109,,14893
110,,15054
111,,15141
112,,15464
113,,15184
114,,15578
115,,15428
116,,15766
117,,15758
118,,16092
119,,16222
120,,16619
121,,16891
122,,17344
123,,17442
124,,17855
125,,17813
126,,18280
127,,18728
128,,28873
129,,9468
130,,20141
131,,19706
132,,20116
133,,20356
134,,20562
135,,20422
136,,20919
137,,20545
138,,20783
139,,20591
140,,20942
141,,20526
142,,20360
143,,20255
144,,20258
145,,20048
146,,20039
147,,19802
148,,19878
149,,19424
150,,19306
151,,19258
152,,19438
153,,19098
154,,19222
155,,18544
156,,18852
157,,18875
158,,18690
159,,18397
160,,18622
161,,18236
162,,18474
163,,18187
164,,18180
165,,17911
166,,17967
167,,18026
168,,18023
169,,17772
170,,17778
171,,17441
172,,17593
173,,17310
174,,17428
175,,17223
176,,17378
177,,17260
178,,17367
179,,16964
180,,17092
181,,16789
182,,16906
183,,16735
184,,16815
185,,16660
186,,16798
187,,16543
188,,16627
189,,16364
190,,16545
191,,16056
192,,16593
193,,15359
194,,16665
195,,15942
196,,16134
197,,15966
198,,15826
199,,15879
200,,16029
201,,15507
202,,15846
203,,15673
204,,15748
205,,15644
206,,15601
207,,15270
208,,15571
209,,15377
210,,15600
211,,15088
212,,15415
213,,15158
214,,15303
215,,15239
216,,15104
217,,14849
218,,14923
219,,14901
220,,15160
221,,14850
222,,15046
223,,14754
224,,14995
225,,14596
226,,15253
227,,14571
228,,14883
229,,14672
230,,14421
231,,14457
232,,14679
233,,14518
234,,14581
235,,14368
236,,14690
237,,14283
238,,14610
239,,14318
240,,14725
241,,14109
242,,14416
243,,14237
244,,14318
245,,14172
246,,14226
247,,14010
248,,14076
249,,14289
250,,14204
251,,14144
252,,14292
253,,14161
254,,14028
255,,14064
256,,21379
257,,13305
258,,15078
259,,14025
260,,14051
261,,13824
262,,14117
263,,14178
264,,14101
265,,13734
266,,13677
267,,13844
268,,13894
269,,13681
270,,13765
271,,13813
272,,14054
273,,13836
274,,13935
275,,13682
276,,13937
277,,13692
278,,13735
279,,13683
280,,13930
281,,13672
282,,13504
283,,13802
284,,13782
285,,13632
286,,13661
287,,13832
288,,13734
289,,13602
290,,14071
291,,13730
292,,13836
293,,13717
294,,13874
295,,13745
296,,13743
297,,13791
298,,13842
299,,13772
300,,13977
301,,13825
302,,14023
303,,14100
304,,14017
305,,14167
306,,14197
307,,14057
308,,14188
309,,13971
310,,14125
311,,14344
312,,14274
313,,14447
314,,14489
