Spectrum Name:,Cs-137
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,0
Conversion Gain:,1024
Coarse Gain:,
Fine Gain:,
Upper Discriminator:,
Lower Discriminator:,
Calibration Coefficients:Elapsed Real Time:,906.00
Elapsed Live Time:,
Start Time:,Tuesday, March 03, 2026, 16:37:18
End Time:,Tuesday, March 03, 2026, 16:52:24
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,0
8,,0
9,,15
10,,54
11,,118
12,,385
13,,776
14,,597
15,,459
16,,1477
17,,3127
18,,5233
19,,7168
20,,9601
21,,10989
22,,12260
23,,13049
24,,13447
25,,13823
26,,13735
27,,13790
28,,13751
29,,13859
30,,13844
31,,13950
32,,14025
33,,14031
34,,14421
35,,14113
36,,14134
37,,14233
38,,14222
39,,14506
40,,14583
41,,14254
42,,14438
43,,14378
44,,14403
45,,14384
46,,14421
47,,14182
48,,14378
49,,14099
50,,14505
51,,14102
52,,14376
53,,14190
54,,13997
55,,14110
56,,14308
57,,14241
58,,14039
59,,14058
60,,14274
61,,13783
62,,14063
63,,14035
64,,13929
65,,13748
66,,14565
67,,13755
68,,14268
69,,13894
70,,14194
71,,14134
72,,14174
73,,14410
74,,14347
75,,14271
76,,14468
77,,14306
78,,14404
79,,14462
80,,14461
81,,14499
82,,14508
83,,14366
84,,14654
85,,14468
86,,14676
87,,14529
88,,14523
89,,14503
90,,14607
91,,14546
92,,14621
93,,14490
94,,14634
95,,14665
96,,14800
97,,14494
98,,14766
99,,14639
100,,14655
101,,14504
102,,14668
103,,14821
104,,14662
105,,14645
106,,15025
107,,14689
108,,15031
109,,15138
110,,15382
111,,15092
112,,15052
113,,15145
114,,15748
115,,15461
116,,16054
117,,15883
118,,15919
119,,16549
120,,16524
121,,16783
122,,17318
123,,17509
124,,18080
125,,18288
126,,18239
127,,18642
128,,28895
129,,9508
130,,20190
131,,20057
132,,20482
133,,20205
134,,20413
135,,20621
136,,20990
137,,20620
138,,20895
139,,20502
140,,21047
141,,20817
142,,20556
143,,20077
144,,20367
145,,20152
146,,20017
147,,19754
148,,19841
149,,19709
150,,19657
151,,19280
152,,19011
153,,19114
154,,19120
155,,18964
156,,19175
157,,18812
158,,18634
159,,18389
160,,18551
161,,18109
162,,18346
163,,17988
164,,18016
165,,17820
166,,18015
167,,17715
168,,17826
169,,17510
170,,17672
171,,17484
172,,17776
173,,17349
174,,17480
175,,17373
176,,17499
177,,16918
178,,17404
179,,16726
180,,17074
181,,16814
182,,16696
183,,16822
184,,16778
185,,16436
186,,16496
187,,16315
188,,16644
189,,16715
190,,16089
191,,16230
192,,16647
193,,15038
194,,16968
195,,15916
196,,16147
197,,15922
198,,16004
199,,15660
200,,15807
201,,15637
202,,16163
203,,15865
204,,15792
205,,15852
206,,15610
207,,15210
208,,15676
209,,15565
210,,15616
211,,15283
212,,15444
213,,15148
214,,15223
215,,15174
216,,15148
217,,15131
218,,15251
219,,14894
220,,15104
221,,14977
222,,15074
223,,14717
224,,14893
225,,14560
226,,15215
227,,14633
228,,14758
229,,14658
230,,14550
231,,14417
232,,14776
233,,14517
234,,14592
235,,14695
236,,14421
237,,14311
238,,14638
239,,14396
240,,14521
241,,14276
242,,14433
243,,13982
244,,14350
245,,14308
246,,14295
247,,14162
248,,14413
249,,14171
250,,14299
251,,14172
252,,14182
253,,14171
254,,13946
255,,14060
256,,21268
257,,13089
258,,15154
259,,14315
260,,14069
261,,13913
262,,13980
263,,13907
264,,13977
265,,13829
266,,14053
267,,13895
268,,14114
269,,13912
270,,13803
271,,13914
272,,13915
273,,13855
274,,13884
275,,13998
276,,13972
277,,13684
278,,13997
279,,13608
280,,13795
281,,13802
282,,13927
283,,13724
284,,13726
285,,13749
286,,13812
287,,13942
288,,13846
289,,13432
290,,13983
291,,13839
292,,13976
293,,13726
294,,13823
295,,13873
296,,13808
297,,13805
298,,14000
299,,13722
300,,13989
301,,14155
302,,13888
303,,14080
304,,14314
305,,13903
306,,14349
307,,14167
308,,14310
309,,14394
310,,14291
311,,14091
312,,14427
313,,14349
314,,14580
