Spectrum Name:,Cs-137
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,0
Conversion Gain:,1024
Coarse Gain:,
Fine Gain:,
Upper Discriminator:,
Lower Discriminator:,
Calibration Coefficients:Elapsed Real Time:,911.00
Elapsed Live Time:,
Start Time:,Thursday, March 05, 2026, 16:46:48
End Time:,Thursday, March 05, 2026, 17:01:59
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,1
8,,13
9,,147
10,,518
11,,1150
12,,1337
13,,459
14,,62
15,,17
16,,7
17,,14
18,,60
19,,127
20,,275
21,,500
22,,714
23,,1186
24,,1490
25,,1880
26,,2243
27,,2610
28,,2749
29,,3128
30,,3299
31,,3428
32,,3474
33,,3462
34,,3712
35,,3690
36,,3956
37,,3805
38,,4022
39,,4074
40,,4268
41,,4222
42,,4287
43,,4550
44,,4462
45,,4785
46,,4809
47,,4830
48,,5112
49,,5184
50,,5450
51,,5606
52,,5729
53,,5943
54,,6105
55,,6378
56,,6430
57,,6614
58,,6772
59,,7006
60,,7021
61,,7222
62,,7160
63,,7111
64,,7228
65,,6934
66,,7287
67,,6797
68,,7053
69,,7016
70,,6957
71,,6926
72,,7039
73,,7047
74,,7055
75,,7145
76,,7195
77,,7126
78,,7231
79,,7219
80,,7368
81,,7351
82,,7494
83,,7617
84,,7591
85,,7644
86,,7757
87,,7883
88,,8156
89,,8052
90,,8147
91,,8079
92,,8256
93,,8339
94,,8407
95,,8442
96,,8587
97,,8523
98,,9087
99,,8697
100,,8977
101,,8810
102,,8930
103,,8926
104,,9043
105,,8977
106,,9137
107,,9019
108,,9282
109,,8967
110,,9241
111,,9303
112,,9226
113,,9253
114,,9269
115,,9047
116,,9371
117,,9354
118,,9306
119,,9333
120,,9276
121,,9423
122,,9559
123,,9548
124,,9417
125,,9507
126,,9277
127,,9468
128,,14260
129,,4618
130,,9777
131,,9404
132,,9718
133,,9537
134,,9496
135,,9319
136,,9814
137,,9530
138,,9753
139,,9610
140,,9904
141,,9901
142,,9710
143,,9757
144,,9867
145,,9773
146,,9970
147,,9704
148,,9677
149,,9799
150,,10008
151,,9667
152,,9960
153,,9990
154,,10049
155,,9895
156,,9961
157,,10100
158,,9977
159,,9664
160,,9905
161,,9971
162,,10084
163,,10102
164,,10011
165,,10056
166,,10040
167,,10031
168,,9868
169,,10050
170,,10108
171,,9985
172,,10317
173,,10377
174,,10269
175,,10487
176,,10764
177,,10908
178,,10964
179,,11072
180,,11386
181,,11433
182,,11327
183,,11812
184,,11908
185,,11786
186,,11891
187,,11737
188,,11483
189,,11413
190,,11096
191,,10691
192,,12514
193,,7934
194,,10484
195,,9438
196,,9356
197,,8981
198,,8749
199,,8577
200,,8185
201,,8129
202,,7958
203,,7805
204,,7491
205,,7596
206,,7477
207,,7309
208,,7387
209,,7207
210,,7370
211,,7213
212,,7110
213,,7111
214,,7091
215,,6956
216,,6969
217,,6972
218,,7016
219,,6874
220,,6866
221,,6910
222,,6658
223,,6722
224,,7848
225,,5462
226,,6868
227,,6632
228,,6607
229,,6591
230,,6492
231,,6462
232,,6418
233,,6256
234,,6535
235,,6390
236,,6266
237,,6195
238,,6312
239,,6245
240,,6221
241,,6043
242,,6297
243,,6220
244,,6318
245,,6487
246,,6117
247,,6202
248,,6287
249,,6333
250,,6409
251,,6453
252,,6681
253,,6491
254,,6423
255,,6602
256,,10016
257,,6154
258,,6990
259,,6453
260,,6421
261,,6496
262,,6437
263,,6357
264,,6565
265,,6452
266,,6355
267,,6257
268,,6209
269,,5985
270,,6099
271,,5883
272,,5737
273,,5642
274,,5615
275,,5616
276,,5422
277,,5309
278,,5109
279,,5166
280,,5183
281,,5004
282,,4904
283,,4879
284,,4788
285,,4610
286,,4556
287,,4516
288,,4459
289,,4435
290,,4593
291,,4270
292,,4447
293,,4287
294,,4339
295,,4356
296,,4249
297,,4275
298,,4318
299,,4262
300,,4460
301,,4213
302,,4335
303,,4226
304,,4114
305,,4209
306,,4304
307,,4208
308,,4142
309,,4150
310,,4149
311,,4183
312,,4084
313,,4112
314,,4061
315,,4037
