Spectrum Name:,Cs-137
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,0
Conversion Gain:,1024
Coarse Gain:,
Fine Gain:,
Upper Discriminator:,
Lower Discriminator:,
Calibration Coefficients:Elapsed Real Time:,1024.00
Elapsed Live Time:,
Start Time:,Thursday, March 05, 2026, 16:12:59
End Time:,Thursday, March 05, 2026, 16:30:03
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,0
8,,0
9,,0
10,,0
11,,12
12,,100
13,,409
14,,398
15,,112
16,,272
17,,801
18,,1743
19,,3131
20,,5073
21,,7457
22,,9981
23,,12333
24,,14906
25,,16702
26,,18640
27,,20497
28,,22434
29,,24177
30,,25906
31,,27300
32,,28811
33,,29646
34,,31329
35,,30938
36,,31102
37,,30298
38,,29360
39,,28007
40,,26916
41,,25357
42,,24346
43,,22490
44,,21904
45,,20544
46,,19621
47,,18798
48,,18414
49,,18023
50,,17673
51,,17293
52,,17715
53,,17058
54,,17518
55,,17821
56,,18009
57,,17985
58,,18249
59,,18414
60,,18446
61,,18917
62,,18851
63,,18933
64,,19564
65,,19164
66,,20509
67,,19742
68,,20154
69,,19843
70,,20197
71,,20435
72,,20521
73,,20496
74,,20629
75,,20924
76,,21061
77,,21093
78,,21104
79,,21267
80,,21824
81,,21787
82,,22524
83,,22127
84,,22292
85,,22312
86,,22676
87,,22766
88,,23114
89,,23166
90,,23594
91,,23887
92,,23582
93,,23937
94,,24359
95,,24466
96,,24930
97,,24531
98,,25574
99,,24799
100,,25879
101,,25934
102,,25971
103,,26062
104,,26871
105,,27100
106,,27224
107,,27381
108,,27733
109,,27947
110,,28888
111,,28746
112,,29713
113,,29059
114,,30361
115,,30373
116,,31291
117,,31892
118,,32500
119,,33703
120,,35020
121,,35960
122,,37882
123,,39164
124,,41715
125,,43047
126,,44623
127,,46228
128,,71733
129,,23319
130,,50879
131,,48685
132,,49176
133,,47590
134,,46673
135,,44580
136,,43126
137,,40412
138,,38704
139,,36583
140,,34577
141,,32850
142,,31384
143,,29919
144,,28861
145,,28115
146,,27580
147,,26731
148,,26759
149,,26708
150,,26037
151,,25778
152,,25675
153,,25828
154,,25190
155,,25111
156,,25297
157,,24769
158,,24961
159,,24707
160,,24742
161,,24398
162,,24462
163,,23945
164,,24369
165,,23756
166,,23698
167,,23599
168,,23628
169,,23829
170,,24055
171,,23523
172,,24243
173,,24006
174,,24098
175,,24339
176,,24802
177,,24929
178,,25747
179,,25783
180,,26388
181,,26650
182,,26822
183,,27230
184,,27801
185,,27921
186,,27929
187,,27620
188,,27736
189,,27296
190,,27046
191,,26349
192,,28932
193,,21088
194,,25174
195,,23298
196,,23089
197,,21977
198,,21271
199,,20525
200,,19992
201,,18860
202,,18700
203,,17983
204,,17611
205,,16950
206,,16642
207,,16390
208,,16261
209,,15622
210,,15745
211,,15418
212,,15333
213,,15321
214,,15121
215,,14867
216,,15124
217,,14933
218,,15118
219,,14949
220,,14876
221,,14724
222,,14747
223,,14637
224,,15950
225,,13270
226,,14788
227,,14393
228,,14368
229,,14298
230,,14150
231,,14137
232,,14020
233,,13948
234,,13906
235,,13663
236,,13741
237,,13467
238,,13502
239,,13319
240,,13299
241,,13083
242,,13483
243,,13146
244,,13378
245,,13057
246,,13476
247,,13417
248,,13350
249,,13752
250,,13597
251,,13729
252,,14098
253,,13845
254,,14054
255,,13886
256,,21501
257,,13339
258,,15363
259,,14012
260,,14225
261,,14446
262,,14398
263,,14232
264,,14461
265,,14116
266,,14246
267,,14093
268,,14458
269,,14333
270,,14417
271,,14550
272,,14643
273,,14695
274,,15056
275,,14924
276,,15439
277,,15311
278,,15593
279,,15931
280,,16061
281,,16450
282,,16485
283,,16485
284,,16520
285,,16726
286,,16697
287,,16464
288,,16560
289,,16018
290,,16579
291,,15815
292,,15713
293,,15260
294,,15116
295,,14728
296,,14592
297,,14136
298,,13891
299,,13556
300,,13310
301,,12889
302,,12966
303,,13006
304,,12983
305,,12785
306,,13556
307,,13146
308,,13825
309,,14264
310,,14811
311,,14986
312,,15790
313,,16603
314,,17235
