file,day,preamp,feature_label,center_ADC,center_ADC_err,center_keV,center_keV_err,sigma_ADC,sigma_ADC_err,sigma_keV,sigma_keV_err,amplitude_counts_per_s,amplitude_counts_per_s_err,gaussian_area_counts,gaussian_area_counts_err,fit_xmin,fit_xmax,background_slope,background_slope_err,background_intercept,background_intercept_err,fit_chi2,fit_redchi2,calibration_slope_keV_per_ADC,calibration_slope_err,calibration_offset_keV,calibration_offset_err,calibration_extra_sigma_keV,compton_region_length_ADC,compton_region_length_ADC_err,compton_region_length_keV,compton_region_length_keV_err,compton_region_slope_counts_per_s_per_ADC,compton_region_slope_err_per_ADC,compton_region_slope_counts_per_s_per_keV,compton_region_slope_err_per_keV,compton_region_intercept,compton_region_intercept_err,compton_region_redchi2,compton_region_average_drop_per_ADC,compton_region_average_drop_per_keV,compton_region_average_drop_per_keV_err
data/thickness_effects_behind/Pb thickness/Pb_booster_USED_AS_CONTROL_FOR_7.5CM_RUN.csv,mar3,0,backscatter_peak,139.75934499670805,4.617054581948437,180.22627482503805,6.449743159572776,10.563672865982873,6.363181566929182,13.918400053063873,8.384092439721893,4.417518062339234,1.7959156701955024,116.9723490906145,85.00607305065955,110.55000000000001,169.95000000000005,0.05830794971314612,0.04325864609736146,9.326418279179975,6.217542477094173,13.776754398011246,0.2551250814446527,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,211.02824079733912,402.66460753706673,278.04491062667694,530.5503725111158,-0.028005849825333076,0.001346879824865794,-0.02125564969829543,0.0010249619642028385,23.21095215754594,0.3478889133377988,0.08515267762119562,-0.028005849825333072,-0.021255649698295426,0.0010249619642028385
data/thickness_effects_behind/Pb thickness/Pb_booster_USED_AS_CONTROL_FOR_7.5CM_RUN.csv,mar3,0,compton_edge,350.7875857940472,402.638136507171,458.271185451715,530.5111672574474,42.581783124857886,419.9255150338436,56.104567040606916,553.2821543212862,33.1072456554848,891.7286912132031,3533.758199167762,101359.21738512079,287.4300000000001,350.79000000000013,-0.4235687434905298,8.109201840051293,125.98836719069925,1951.1387982426945,1.7966580941012875,0.03097686369140151,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,211.02824079733912,402.66460753706673,278.04491062667694,530.5503725111158,-0.028005849825333076,0.001346879824865794,-0.02125564969829543,0.0010249619642028385,23.21095215754594,0.3478889133377988,0.08515267762119562,-0.028005849825333072,-0.021255649698295426,0.0010249619642028385
