file,day,preamp,feature_label,center_ADC,center_ADC_err,center_keV,center_keV_err,sigma_ADC,sigma_ADC_err,sigma_keV,sigma_keV_err,amplitude_counts_per_s,amplitude_counts_per_s_err,gaussian_area_counts,gaussian_area_counts_err,fit_xmin,fit_xmax,background_slope,background_slope_err,background_intercept,background_intercept_err,fit_chi2,fit_redchi2,calibration_slope_keV_per_ADC,calibration_slope_err,calibration_offset_keV,calibration_offset_err,calibration_extra_sigma_keV,compton_region_length_ADC,compton_region_length_ADC_err,compton_region_length_keV,compton_region_length_keV_err,compton_region_slope_counts_per_s_per_ADC,compton_region_slope_err_per_ADC,compton_region_slope_counts_per_s_per_keV,compton_region_slope_err_per_keV,compton_region_intercept,compton_region_intercept_err,compton_region_redchi2,compton_region_average_drop_per_ADC,compton_region_average_drop_per_keV,compton_region_average_drop_per_keV_err
cs gain setting/Cs_trial_feb_19.csv,,0,backscatter_peak,115.9170364974566,1.3385882739282358,148.8123156754927,2.751885272726022,8.07259045721922,2.1513596573305804,10.636219511296732,2.834817112445141,33.38095046764994,6.926240211499245,675.4629815794541,228.13818695780347,96.03000000000004,132.99000000000007,-0.1739892058327107,0.2320690759905746,66.10936875713867,24.12846620749808,39.71308422832115,1.28106723317165,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,139.50626259550614,7.555495298565805,183.80955159684163,10.446647588272835,-0.1649234865380787,0.0139768236736304,-0.1251722721766488,0.0106171067143357,72.70095914157885,2.729373544660169,0.9858587641325184,-0.1649234865380787,-0.1251722721766487,0.0106171067143357
cs gain setting/Cs_trial_feb_19.csv,,0,compton_edge,255.4232990929628,7.435972743330343,332.6218672723343,10.077676978317983,9.361125946314498,10.4279221383903,12.33395784978226,13.73960687513788,10.17777307064872,14.34437876345082,238.82005053833984,429.0305945746854,231.99000000000007,268.9500000000001,-0.3408090225790978,0.4903399928888511,115.33624272279845,111.16899023625254,6.267055819497143,0.1958454943592857,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,139.50626259550614,7.555495298565805,183.80955159684163,10.446647588272835,-0.1649234865380787,0.0139768236736304,-0.1251722721766488,0.0106171067143357,72.70095914157885,2.729373544660169,0.9858587641325184,-0.1649234865380787,-0.1251722721766487,0.0106171067143357
data/feb_26/cs137/Cs_22.4C_feb26_run1.csv,feb26,0,backscatter_peak,144.02891116149974,3.6857679174600513,185.8517358449413,11.553168694199424,8.4037571836115,5.28639597134264,11.072555531984593,6.96531594452094,4.557576184895195,1.9689725751206828,96.00577698891638,73.26371062311841,123.75000000000006,167.31000000000006,0.0707195116128873,0.0628507713844647,1.451334509271535,9.866417694809416,8.856183980139283,0.2270816405163918,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,10.26030551199777,189.3162807699308,15.789730446783194,249.4378390681917,25.583745653577747,-0.0217626762697999,0.0012261400996639,-0.0165172571506771,0.0009324093803983,16.371637318567387,0.3068013748903728,0.0722803671689163,-0.0217626762697999,-0.0165172571506771,0.0009324093803983
data/feb_26/cs137/Cs_22.4C_feb26_run1.csv,feb26,0,compton_edge,333.3451919314305,15.353524104930909,435.289574913133,22.826570806635164,10.208493907921635,22.0038018441358,13.450426187208388,28.99163260677536,1.4300922611973637,2.793744275254194,36.59448710602682,106.45315273455653,301.9500000000001,352.11000000000007,-0.0317533676652606,0.085107970288399,19.75735960714745,25.743863990373296,2.2512893400324625,0.0489410726094013,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,10.26030551199777,189.3162807699308,15.789730446783194,249.4378390681917,25.583745653577747,-0.0217626762697999,0.0012261400996639,-0.0165172571506771,0.0009324093803983,16.371637318567387,0.3068013748903728,0.0722803671689163,-0.0217626762697999,-0.0165172571506771,0.0009324093803983
data/mar_3/cs137/Cs_22.5C_mar3_run1.csv,mar3,0,backscatter_peak,154.46633821033868,6.3616013053632905,199.60379793862992,16.875137220541898,11.547601817175549,10.453981987171256,15.21479733270616,13.77397791670251,2.720514268328291,2.08595515652464,78.74676877313743,93.42249337240564,132.99000000000007,181.83000000000004,0.0076209188265404,0.0493796472293257,2.76868960173893,9.194202880542056,0.0825760133277424,0.0018767275756305,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,14.485489268493806,198.95550333660367,1671.0984393842164,262.13820925056496,2201.89050264453,-0.0097923973982865,0.0006247737636928,-0.0074321532859252,0.0004749024831165,6.091588165265431,0.1676361110279645,0.0677002072975411,-0.0097923973982865,-0.0074321532859252,0.0004749024831165
data/mar_3/cs137/Cs_22.5C_mar3_run1.csv,mar3,0,compton_edge,353.42184154694235,1671.086330547047,461.7420071891949,2201.82583675003,36.27219706043232,2134.5032630806336,47.79123283118553,2812.361832845807,8.39678541025566,1201.9052202273213,763.4434103311515,118152.93598795752,319.11000000000007,353.4300000000001,-0.1016001096030848,11.235291317330464,29.91844684646194,2771.656069568872,1.9004177718282265,0.0655316473044216,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,14.485489268493806,198.95550333660367,1671.0984393842164,262.13820925056496,2201.89050264453,-0.0097923973982865,0.0006247737636928,-0.0074321532859252,0.0004749024831165,6.091588165265431,0.1676361110279645,0.0677002072975411,-0.0097923973982865,-0.0074321532859252,0.0004749024831165
data/mar_5/cs137/Cs_21.9C_mar5_run1.csv,mar5,0,backscatter_peak,151.56533106300492,10.695677027768332,195.7815120210669,14.256920694446285,10.637101311847363,17.758426013441245,14.015147320589335,23.39805736409227,3.3308141127690467,6.69180999369432,88.8103590644841,231.9887482851732,136.95000000000005,173.91000000000005,0.0287799075802972,0.175645145689899,0.4721858837884863,32.84317897305903,0.0300882908507864,0.000940259089087,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,203.1846689366091,756.0531462491292,267.710439615733,996.1602777094364,-0.011318254055339,0.0007379879033213,-0.0085902354292774,0.000560922735236,7.505362956916123,0.1970452446495875,0.0776427313033889,-0.011318254055339,-0.0085902354292774,0.000560922735236
data/mar_5/cs137/Cs_21.9C_mar5_run1.csv,mar5,0,compton_edge,354.74999999961403,755.9774880551172,463.4919516367999,996.05825085607,30.31499647507395,783.8836369402071,39.94219187779082,1032.8231755080426,7.805909381809185,554.4338360694346,593.1587776461768,44835.632331545785,304.5900000000001,354.75000000000006,-0.1377426741164744,7.10427823978507,44.13981878763794,1964.5196886258773,2.423338523524941,0.0538519671894431,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,203.1846689366091,756.0531462491292,267.710439615733,996.1602777094364,-0.011318254055339,0.0007379879033213,-0.0085902354292774,0.000560922735236,7.505362956916123,0.1970452446495875,0.0776427313033889,-0.011318254055339,-0.0085902354292774,0.000560922735236
data/thickness_effects_behind/Al thickness/Al_16cmpmt_1.3cmthick.csv,feb26,0,backscatter_peak,139.5074600225272,4.646596374472143,179.89439822468492,6.486352125253431,8.324011409658139,6.1574802634172405,10.967484729574734,8.1130151635643,3.812255171649346,1.9300772907525088,79.5434755960337,71.30197467426342,115.83000000000004,164.67000000000007,0.0547225989264306,0.0563255651130241,11.03302043235621,8.100466602807403,14.7989958420098,0.3363408145911318,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,204.6825398750097,536.0365755028532,269.6839924900986,706.2748057267552,-0.026519658959372,0.0013842219903529,-0.0201276727710215,0.0010529574988138,23.23267964856474,0.3515994094064057,0.0788833268804352,-0.026519658959372,-0.0201276727710215,0.0010529574988138
data/thickness_effects_behind/Al thickness/Al_16cmpmt_1.3cmthick.csv,feb26,0,compton_edge,344.1899998975369,536.0164357731569,449.5783907147835,706.2450201172911,37.25101101317909,556.3240651166944,49.08089073186899,732.997055992836,21.758605427754315,889.7095107666264,2031.6975418226025,88443.76273606943,284.79,344.1900000000001,-0.298915818377002,9.266563452193518,94.3407821593008,2298.0225183051293,1.5952585461845512,0.0290047008397191,1.317572044272962,0.0046240263694646,-3.916731068524743,2.043277475970123,0.0,204.6825398750097,536.0365755028532,269.6839924900986,706.2748057267552,-0.026519658959372,0.0013842219903529,-0.0201276727710215,0.0010529574988138,23.23267964856474,0.3515994094064057,0.0788833268804352,-0.026519658959372,-0.0201276727710215,0.0010529574988138
