file,group_id,peak_in_group,n_peaks_in_group,theoretical_energy_keV,theoretical_energy_keV_err,clicked_center_ADC,center_ADC,center_ADC_err,sigma_ADC,sigma_ADC_err,amplitude_counts_per_s,amplitude_counts_per_s_err,gaussian_area_counts,fit_xmin,fit_xmax,background_slope,background_intercept
data/feb_24/co60/Co_22.4C_feb24_run1.csv,1,1,2,1173.228,0.003,652.0,650.5445406937112,0.18835813875161608,14.862191116827574,0.24830340893095154,14.480000284460958,0.1772787814953614,539.4377637357175,597.0,808.0,-0.011551498736934309,9.266211029273629
data/feb_24/co60/Co_22.4C_feb24_run1.csv,1,2,2,1332.494,0.002,735.0,736.6008895568606,0.2367772441099285,16.353132143407297,0.28484693951758755,12.164878455811232,0.16230131918922305,498.6532505308634,597.0,808.0,-0.011551498736934309,9.266211029273629
