file,group_id,peak_in_group,n_peaks_in_group,theoretical_energy_keV,theoretical_energy_keV_err,clicked_center_ADC,center_ADC,center_ADC_err,sigma_ADC,sigma_ADC_err,amplitude_counts_per_s,amplitude_counts_per_s_err,gaussian_area_counts,fit_xmin,fit_xmax,background_slope,background_intercept
data/thickness_effects_in_front/Pb_11cmpmt_tosource_5cmthick.csv,1,1,1,661.657,0.003,503.0,507.86987123576085,0.24390228659087387,14.337767553459038,0.28945458393445833,1.7092374077670514,0.025474191867768003,61.42905841311488,447.0,560.0,-0.0012461789923829665,0.680546203085073
