file,group_id,peak_in_group,n_peaks_in_group,theoretical_energy_keV,theoretical_energy_keV_err,clicked_center_ADC,center_ADC,center_ADC_err,sigma_ADC,sigma_ADC_err,amplitude_counts_per_s,amplitude_counts_per_s_err,gaussian_area_counts,fit_xmin,fit_xmax,background_slope,background_intercept
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,1,11,,,44.0,48.12854978514227,0.4003054859081224,5.771877078958703,0.4371172621190601,7.846196716570043,0.4861578430746502,113.51838401234804,26.0,786.0,-0.01966605439539703,14.512719603482413
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,2,11,,,173.0,174.4413705290871,0.385097227121605,21.461578403256144,0.4497301763211358,18.474535686457656,0.27106402956129705,993.8598027255891,26.0,786.0,-0.01966605439539703,14.512719603482413
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,3,11,,,250.0,247.410841847958,0.7272599757396327,19.518772389351337,0.9202108902701955,9.51515441670499,0.3010656230000269,465.54136383416727,26.0,786.0,-0.01966605439539703,14.512719603482413
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,4,11,,,299.0,306.8879246338123,5.38941472123913,12.41213850195288,5.761309057519803,1.5367321811579955,0.35969870394696335,47.81176027205734,26.0,786.0,-0.01966605439539703,14.512719603482413
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,5,11,,,343.0,347.3460865963966,6.070148602803052,13.605981113657112,8.129074299832524,2.073387259950819,0.4313256865155715,70.71315647918173,26.0,786.0,-0.01966605439539703,14.512719603482413
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,6,11,,,380.0,385.09760180487086,3.1051184154825275,14.518713418721665,2.9838333776010573,4.799814547851602,0.4139338669384197,174.67973515654035,26.0,786.0,-0.01966605439539703,14.512719603482413
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,7,11,,,435.0,438.944388690558,0.6088484101387658,15.034908652671223,0.758530609860427,10.157169330156735,0.3435093675762426,382.79250044631726,26.0,786.0,-0.01966605439539703,14.512719603482413
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,8,11,,,548.0,550.4684019572281,12.883568502538605,17.993724790026025,9.22704534223717,1.8018622376917397,0.5884650026419465,81.27043636974504,26.0,786.0,-0.01966605439539703,14.512719603482413
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,9,11,,,593.0,594.8453321089104,14.79203309580356,18.416378859513763,20.747462524131954,1.379590815982376,1.9091849465674406,63.686072864153424,26.0,786.0,-0.01966605439539703,14.512719603482413
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,10,11,,,678.0,694.6638535555171,24.9297822910051,36.57500946043769,45.08889639161632,6.714502404572993,32.54869271253388,615.5852639190631,26.0,786.0,-0.01966605439539703,14.512719603482413
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,11,11,,,722.0,785.2803178195106,503.2814504982423,63.42349211597871,1336.7622853637085,1.600828559774954,4.63447261814087,254.49831348473873,26.0,786.0,-0.01966605439539703,14.512719603482413
