Spectrum Name:,Cs-137
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,0
Conversion Gain:,1024
Coarse Gain:,
Fine Gain:,
Upper Discriminator:,
Lower Discriminator:,
Calibration Coefficients:Elapsed Real Time:,909.00
Elapsed Live Time:,
Start Time:,Tuesday, March 03, 2026, 17:34:18
End Time:,Tuesday, March 03, 2026, 17:49:27
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,0
8,,7
9,,84
10,,220
11,,111
12,,68
13,,24
14,,4
15,,1
16,,0
17,,0
18,,0
19,,0
20,,0
21,,1
22,,2
23,,9
24,,20
25,,51
26,,87
27,,147
28,,187
29,,201
30,,207
31,,229
32,,241
33,,268
34,,284
35,,283
36,,280
37,,329
38,,369
39,,427
40,,422
41,,464
42,,516
43,,575
44,,602
45,,608
46,,636
47,,669
48,,738
49,,719
50,,706
51,,872
52,,897
53,,968
54,,951
55,,1055
56,,1043
57,,1049
58,,1130
59,,1159
60,,1292
61,,1305
62,,1287
63,,1337
64,,1527
65,,1643
66,,1791
67,,1720
68,,1837
69,,1767
70,,1874
71,,1691
72,,1637
73,,1673
74,,1635
75,,1553
76,,1436
77,,1411
78,,1418
79,,1398
80,,1383
81,,1339
82,,1373
83,,1370
84,,1337
85,,1312
86,,1329
87,,1346
88,,1322
89,,1356
90,,1271
91,,1328
92,,1368
93,,1333
94,,1392
95,,1335
96,,1420
97,,1334
98,,1271
99,,1336
100,,1333
101,,1400
102,,1307
103,,1382
104,,1279
105,,1271
106,,1257
107,,1287
108,,1210
109,,1276
110,,1227
111,,1288
112,,1262
113,,1273
114,,1309
115,,1221
116,,1181
117,,1256
118,,1160
119,,1189
120,,1277
121,,1240
122,,1184
123,,1189
124,,1250
125,,1173
126,,1204
127,,1188
128,,1776
129,,531
130,,1220
131,,1162
132,,1217
133,,1112
134,,1164
135,,1105
136,,1114
137,,1177
138,,1200
139,,1150
140,,1182
141,,1136
142,,1248
143,,1211
144,,1214
145,,1261
146,,1347
147,,1404
148,,1360
149,,1405
150,,1455
151,,1448
152,,1412
153,,1421
154,,1360
155,,1395
156,,1311
157,,1242
158,,1278
159,,1186
160,,1137
161,,1106
162,,1048
163,,1088
164,,1020
165,,930
166,,912
167,,904
168,,808
169,,770
170,,748
171,,683
172,,691
173,,706
174,,684
175,,647
176,,680
177,,621
178,,673
179,,620
180,,651
181,,580
182,,606
183,,569
184,,641
185,,609
186,,590
187,,609
188,,595
189,,587
190,,558
191,,544
192,,677
193,,402
194,,552
195,,543
196,,488
197,,510
198,,482
199,,458
200,,441
201,,469
202,,430
203,,409
204,,436
205,,436
206,,394
207,,419
208,,421
209,,420
210,,420
211,,411
212,,403
213,,406
214,,401
215,,389
216,,429
217,,430
218,,419
219,,358
220,,412
221,,385
222,,379
223,,378
224,,503
225,,345
226,,418
227,,419
228,,421
229,,366
230,,408
231,,411
232,,369
233,,407
234,,414
235,,400
236,,373
237,,381
238,,372
239,,377
240,,395
241,,376
242,,392
243,,369
244,,393
245,,333
246,,355
247,,364
248,,300
249,,301
250,,345
251,,305
252,,317
253,,324
254,,306
255,,319
256,,407
257,,272
258,,334
259,,309
260,,301
261,,360
262,,348
263,,348
264,,359
265,,360
266,,344
267,,364
268,,386
269,,411
270,,414
271,,403
272,,433
273,,470
274,,473
275,,429
276,,443
277,,464
278,,474
279,,449
280,,449
281,,409
282,,457
283,,420
284,,401
285,,412
286,,383
287,,387
288,,377
289,,311
290,,331
291,,306
292,,317
293,,305
294,,273
295,,246
296,,267
297,,242
298,,225
299,,222
300,,233
301,,211
302,,216
303,,183
304,,195
305,,215
306,,163
307,,181
308,,158
309,,165
310,,151
311,,154
312,,153
313,,151
314,,148
315,,142
316,,169
317,,151
318,,131
319,,143
320,,195
321,,95
322,,151
323,,156
324,,120
325,,96
326,,122
327,,108
328,,131
329,,120
330,,129
331,,129
332,,105
333,,109
334,,137
335,,128
336,,130
337,,120
338,,123
339,,118
340,,124
341,,140
342,,112
343,,112
344,,103
345,,125
346,,132
347,,134
348,,114
349,,119
350,,108
351,,118
352,,164
