file,group_id,peak_in_group,n_peaks_in_group,theoretical_energy_keV,theoretical_energy_keV_err,clicked_center_ADC,center_ADC,center_ADC_err,sigma_ADC,sigma_ADC_err,amplitude_counts_per_s,amplitude_counts_per_s_err,gaussian_area_counts,fit_xmin,fit_xmax,background_slope,background_intercept,energy_keV,energy_err_keV,sigma_keV,sigma_err_keV,fit_xmin_keV,fit_xmax_keV
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,1,11,,,44,48.12854978514227,0.4003054859081224,5.771877078958703,0.4371172621190601,7.846196716570043,0.4861578430746502,113.51838401234804,26,786,-0.019666054,14.512719603482411,59.49610065977818,2.121955256299879,7.60486388221587,0.576551557184166,30.340142082572267,1031.6948957300233
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,2,11,,,173,174.4413705290871,0.385097227,21.461578403256144,0.4497301763211358,18.474535686457656,0.27106403,993.8598027255892,26,786,-0.019666054,14.512719603482411,225.92234210526175,2.2545662744181554,28.27717573010265,0.6008045635491133,30.340142082572267,1031.6948957300233
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,3,11,,,250,247.4108418,0.7272599757396327,19.518772389351337,0.9202108902701956,9.515154417,0.3010656230000269,465.54136383416727,26,786,-0.019666054,14.512719603482411,322.06487753719557,2.530213001806327,25.717388838736287,1.2157988420943777,30.340142082572267,1031.6948957300233
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,4,11,,,299,306.8879246338123,5.389414721,12.41213850195288,5.761309057519803,1.5367321811579957,0.3596987039469633,47.81176027205734,26,786,-0.019666054,14.512719603482411,400.430219153934,7.524100462097717,16.353886699817195,7.591156723800921,30.340142082572267,1031.6948957300233
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,5,11,,,343,347.3460865963966,6.070148602803052,13.605981113657112,8.129074299832524,2.073387259950819,0.4313256865155715,70.71315647918173,26,786,-0.019666054,14.512719603482411,453.73676231850277,8.409541880635881,17.92686035026051,10.710825821644397,30.340142082572267,1031.6948957300233
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,6,11,,,380,385.09760180487086,3.1051184154825275,14.518713418721664,2.9838333776010573,4.799814547851602,0.4139338669384197,174.67973515654035,26,786,-0.019666054,14.512719603482411,503.477103386134,4.907538984192961,19.129450919318387,3.931988616825955,30.340142082572267,1031.6948957300233
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,7,11,,,435,438.9443887,0.6088484101387658,15.034908652671223,0.75853061,10.157169330156735,0.3435093675762426,382.79250044631726,26,786,-0.019666054,14.512719603482411,574.4241244730798,2.9896744899590306,19.80957532895727,1.0018338552042867,30.340142082572267,1031.6948957300233
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,8,11,,,548,550.4684019572281,12.883568502538605,17.993724790026025,9.227045342,1.801862238,0.5884650026419465,81.27043636974504,26,786,-0.019666054,14.512719603482411,721.3650466059308,17.285993671548628,23.708028755679663,12.157581709052328,30.340142082572267,1031.6948957300233
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,9,11,,,593,594.8453321089104,14.79203309580356,18.416378859513763,20.747462524131954,1.379590815982376,1.9091849465674409,63.686072864153424,26,786,-0.019666054,14.512719603482411,779.8348491844413,19.788481165897913,24.264905942034908,27.33640925266851,30.340142082572267,1031.6948957300233
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,10,11,,,678,694.6638535555171,24.92978229,36.57500946043769,45.08889639161632,6.714502404572993,32.54869271253388,615.5852639190631,26,786,-0.019666054,14.512719603482411,911.3529425431514,33.06666123220709,48.19020998409181,59.4081101251692,30.340142082572267,1031.6948957300233
data/mystery/mystery_10cmdistance_angle180_preamp0.csv,1,11,11,,,722,785.2803178195106,503.2814504982423,63.42349211597871,1336.7622853637083,1.600828559774954,4.634472618,254.4983134847388,26,786,-0.019666054,14.512719603482411,1030.7466626082492,663.1226595047746,83.56502016218015,1761.280641450098,30.340142082572267,1031.6948957300233
