file,group_id,peak_in_group,n_peaks_in_group,theoretical_energy_keV,theoretical_energy_keV_err,clicked_center_ADC,center_ADC,center_ADC_err,sigma_ADC,sigma_ADC_err,amplitude_counts_per_s,amplitude_counts_per_s_err,gaussian_area_counts,fit_xmin,fit_xmax,background_slope,background_intercept,energy_keV,energy_err_keV,sigma_keV,sigma_err_keV,fit_xmin_keV,fit_xmax_keV
data/mystery/mystery_10cmdistance_angle90_preamp0.csv,1,1,11,,,58,60.36845112,1.1935385739685718,6.684299018372522,1.4423899690041435,1.3341635346039211,0.212660378,22.353980620273653,38,781,-0.003644324,3.328706146769877,75.62305248324604,2.5934322765707982,8.807045522168837,1.9007040256063576,46.15100661384781,1025.1070355086586
data/mystery/mystery_10cmdistance_angle90_preamp0.csv,1,2,11,,,182,159.91279522284256,0.9169096259416648,63.05072980657072,2.6574663478938185,8.036644189705756,0.3752181872301312,1270.1493580645415,38,781,-0.003644324,3.328706146769877,206.77989743863947,2.4862115973841132,83.07387896414556,3.513520445955637,46.15100661384781,1025.1070355086586
data/mystery/mystery_10cmdistance_angle90_preamp0.csv,1,3,11,,,261,261.2538627638438,2.166944025298076,11.973521112992133,2.4142788562854234,2.2457984152639523,0.786045628,67.40352192,38,781,-0.003644324,3.328706146769877,340.3040549674408,3.7129474514819316,15.775976689990515,3.1814681202345243,46.15100661384781,1025.1070355086586
data/mystery/mystery_10cmdistance_angle90_preamp0.csv,1,4,11,,,322,307.9660778,17.69618139085068,24.98912765769863,26.87427894,1.7204376991654522,0.3392375978899301,107.7655575846766,38,781,-0.003644324,3.328706146769877,401.85076362514724,23.44863435654762,32.924976012552,35.40898718001294,46.15100661384781,1025.1070355086586
data/mystery/mystery_10cmdistance_angle90_preamp0.csv,1,5,11,,,358,352.4132309,10.326212210343746,16.118225509134945,15.337174451961875,1.4168758711831215,2.125940620505481,57.24518541178814,38,781,-0.003644324,3.328706146769877,460.41308999722753,13.854273043749078,21.23692333412353,20.20796973943229,46.15100661384781,1025.1070355086586
data/mystery/mystery_10cmdistance_angle90_preamp0.csv,1,6,11,,,392,391.7613700802456,7.772728505996176,18.15394669903636,6.389220753,2.665578226268235,0.4977693388999378,121.29765988476468,38,781,-0.003644324,3.328706146769877,512.2570981752808,10.598929588240038,23.91913266387173,8.41867717215944,46.15100661384781,1025.1070355086586
data/mystery/mystery_10cmdistance_angle90_preamp0.csv,1,7,11,,,443,445.1855172182162,1.2958129680591153,15.209477572576082,1.3456731123692596,3.5277216933380253,0.2178661749174429,134.49264871881985,38,781,-0.003644324,3.328706146769877,582.6472609333963,3.3656462179358146,20.039582457622835,1.7744155681243918,46.15100661384781,1025.1070355086586
data/mystery/mystery_10cmdistance_angle90_preamp0.csv,1,8,11,,,551,550.1826325631322,14.368522795644164,76.02264142,27.07478793,0.8230436920386504,0.2087878154718992,156.83961952597883,38,781,-0.003644324,3.328706146769877,720.9885248411612,19.21070880400742,100.16530706677975,35.67471567581576,46.15100661384781,1025.1070355086586
data/mystery/mystery_10cmdistance_angle90_preamp0.csv,1,9,11,,,600,604.4829907426804,2.7293363737675893e-13,9.905169441540464,1.7602481720512085e-13,7.654536673467667e-25,0.2065353827689879,1.9005125922198562e-23,38,781,-0.003644324,3.328706146769877,792.5331587725425,3.4623431417050465,13.050774349960541,0.045801764691698055,46.15100661384781,1025.1070355086586
data/mystery/mystery_10cmdistance_angle90_preamp0.csv,1,10,11,,,686,691.1997385608923,5.448089958556708,24.02600185697909,5.586610148554344,2.017284657333306,0.2021636508945618,121.48946678295312,38,781,-0.003644324,3.328706146769877,906.788721468087,8.118958729472954,31.65598838240592,7.36159970549961,46.15100661384781,1025.1070355086586
data/mystery/mystery_10cmdistance_angle90_preamp0.csv,1,11,11,,,727,734.4888448040361,6.043845968,14.96667489417623,5.4188546927871535,0.9868818020943668,0.4669141788392275,37.02374959120053,38,781,-0.003644324,3.328706146769877,963.8252376756154,8.89507738960556,19.71967243628859,7.14006685992193,46.15100661384781,1025.1070355086586
