file,group_id,peak_in_group,n_peaks_in_group,theoretical_energy_keV,theoretical_energy_keV_err,clicked_center_ADC,center_ADC,center_ADC_err,sigma_ADC,sigma_ADC_err,amplitude_counts_per_s,amplitude_counts_per_s_err,gaussian_area_counts,fit_xmin,fit_xmax,background_slope,background_intercept,energy_keV,energy_err_keV,sigma_keV,sigma_err_keV,fit_xmin_keV,fit_xmax_keV
data/mystery/mystery_10cmdistance_angle90_preamp100.csv,1,1,11,,,42,46.33299505,1.294519838001852,6.887394429671517,1.742669968920855,2.202421640292376,0.3990150457756246,38.02291028635539,30,585,-0.009260511,4.645310117730708,68.85318723319895,13.480775804555805,12.575911546318144,3.1847084218192907,39.03025446338974,1052.422325946575
data/mystery/mystery_10cmdistance_angle90_preamp100.csv,1,2,11,,,139,117.50002885838944,1.5662514870959776,47.44506160204128,2.843529370741477,11.119659874019314,1.3750708357648709,1322.429267676834,30,585,-0.009260511,4.645310117730708,198.7993274357173,13.731980716122914,86.63144010547738,5.270408995937212,39.03025446338974,1052.422325946575
data/mystery/mystery_10cmdistance_angle90_preamp100.csv,1,3,11,,,193,196.7916035573583,1.1144349050342697,9.799243119643586,1.341394734001264,2.549590356548873,0.2782001549301018,62.62574058127196,30,585,-0.009260511,4.645310117730708,343.58032407599075,13.914046300214903,17.892748259428767,2.4564203872998935,39.03025446338974,1052.422325946575
data/mystery/mystery_10cmdistance_angle90_preamp100.csv,1,4,11,,,257,255.93574701754343,0.4516560997618485,0.5000000000000001,0.246393566,2.269079006452696,0.8273806149730383,2.843868797472973,30,585,-0.009260511,4.645310117730708,451.57348814304606,14.138139077281199,0.9129658301650321,0.4499989398355252,39.03025446338974,1052.422325946575
data/mystery/mystery_10cmdistance_angle90_preamp100.csv,1,5,11,,,285,285.8214646492566,13.635885981725217,55.55086806570403,26.09884560403648,3.873848818,3.032685811949696,539.4155375087455,30,585,-0.009260511,4.645310117730708,506.1427661584755,28.723173700495003,101.43208875998728,47.666492982749055,39.03025446338974,1052.422325946575
data/mystery/mystery_10cmdistance_angle90_preamp100.csv,1,6,11,,,334,333.1297074082015,0.9757583838643904,8.725570677,1.2133253271562283,3.4860307329429867,0.3973158238435304,76.24563510946734,30,585,-0.009260511,4.645310117730708,592.5243844066135,14.796411036077425,15.93229575358193,2.2216951432717043,39.03025446338974,1052.422325946575
data/mystery/mystery_10cmdistance_angle90_preamp100.csv,1,7,11,,,372,380.2906264329416,15.50977697378401,10.542459122353154,14.343694534395478,0.8141109955309043,1.729837047827561,21.513718432667705,30,585,-0.009260511,4.645310117730708,678.636999584149,32.09388694173288,19.249809889240122,26.191378338168416,39.03025446338974,1052.422325946575
data/mystery/mystery_10cmdistance_angle90_preamp100.csv,1,8,11,,,410,410.6947607829701,18.301931867915428,14.232960714710863,21.005283612371503,1.6412273257636267,1.758688472904242,58.55364346942199,30,585,-0.009260511,4.645310117730708,734.1528710987948,36.79033899580389,25.988413589224578,38.35517368621037,39.03025446338974,1052.422325946575
data/mystery/mystery_10cmdistance_angle90_preamp100.csv,1,9,11,,,440,444.6604582352809,30.494056806308777,17.033539558814027,39.671126641314096,1.3525679700060582,5.035265037740468,57.75025900964955,30,585,-0.009260511,4.645310117730708,796.1719134421612,57.858502456198856,31.10207916792312,72.437495151916,39.03025446338974,1052.422325946575
data/mystery/mystery_10cmdistance_angle90_preamp100.csv,1,10,11,,,505,516.7273541142545,19.513546329461825,26.476445649836336,32.11427534979226,2.883761728018083,9.215394729,191.3854820855801,30,585,-0.009260511,4.645310117730708,927.7611402892893,39.26936247952117,48.34418036504435,58.64064790235525,39.03025446338974,1052.422325946575
data/mystery/mystery_10cmdistance_angle90_preamp100.csv,1,11,11,,,547,542.1616995917333,308.5602279752909,58.23240331706128,184.98197836587744,1.4783272089461466,8.839637629027711,215.7869709355288,30,585,-0.009260511,4.645310117730708,974.2025169563906,563.6604158761354,106.32838887373161,337.76627816054173,39.03025446338974,1052.422325946575
